,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD124,CD127,CD138,CD144,CD150,CD154,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD305,CD307d,CD32,CD326,CD336,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD69,CD7,CD70,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,Mac,NLRP2,Podoplanin,TCR,TIGIT,XCR1,group
92-2,0.6025805059170117,0.6654092969477845,0.48284452780006554,0.6041628467834478,0.8704720401070057,0.2949729045109137,0.5746384430725167,1.0849614928008737,0.5286863402021835,0.555057335105665,0.7112399121035823,0.5920954370365229,0.5250043450571483,0.6485125709318715,0.6301081561470743,1.3222283865504165,0.5444484282308244,0.6321645980470225,0.934084016144924,0.3623076912419778,0.5830010139460103,0.5341204441027935,0.9091286134118687,0.5966534651505504,0.8438824632888821,0.7035240429713572,1.1173429449997183,1.4221450736133334,0.5077908123271605,0.546659319118504,0.5572653543693139,0.5200212202130261,0.3127220355366461,0.3967253899193709,0.5766013341529753,0.3842916977096149,0.5064831835213411,0.4081863682417689,1.8310853817826522,0.2813492899527229,0.7971548636191632,0.6963390514249951,0.8681605318965423,0.8255083165218391,0.7625366901379106,1.0449890353004454,1.760520463927131,1.148585293742856,0.6505111754353058,1.0544382910881305,0.49331804669950974,0.7193642453235226,0.36229110825821403,0.3402541618915922,0.8734932324702485,0.5268201338022553,0.5619335740481243,0.7954808617486109,0.40350567072773225,1.0015477770961263,0.7750798486517796,0.9998945211628094,0.3327315115559046,0.47580109205070253,0.6345991025032983,0.38768661922245345,0.5066064067934599,0.5492617755416614,0.8246408334548785,1.3022734674589809,0.5198035168365143,0.5305815772868513,mild
128-2,0.7281053291155654,0.8616966746609053,0.6047778076714597,0.648897693697668,1.1303878421620404,0.35226491727240355,0.5746620742799218,1.3486813422681236,0.7461532827950723,0.6108352081679216,0.7545250695060998,0.6542517864195899,0.534697261278993,0.9264064918811558,0.6732583642047992,1.3055372048183467,0.6522594925426567,0.8000500703320007,0.940159928439801,0.3610790138889514,0.7233861132417261,0.7331929445143934,0.8993772876663515,0.6823100148628688,1.116189086992874,0.7694424791772901,1.381524257605191,1.84889974097164,0.7887231773045164,0.6277697984055914,0.6569163103347505,0.5949044800682933,0.38813693364490526,0.6522440381402989,0.6522161368456444,0.4988261523939343,0.578776993399869,0.5609959946722128,1.9221287613674773,0.410621497311299,0.8617030346762288,0.9891367662136777,0.5740436315946358,1.0393069959036931,0.7290539340559671,0.9268484190882206,1.9110406933038735,1.260413379686231,0.7507235324817095,1.0212775798268765,0.5876760623431716,1.2519169313222862,0.6859466614330412,0.568236473282576,1.1650061193105758,0.6331639155577449,0.6716682931362142,0.8725686343955817,0.4339888913159886,0.9471403012556084,0.7713259338385139,0.8648230900176281,0.32242799424667634,0.6001227164148463,0.8080252887174263,0.38744344812140774,0.5713001538482079,0.7887065318300751,0.8919024842304417,1.6405580681217546,0.5603105251141569,0.5682347075379008,mild
122-1,0.7256028646504024,1.205400462125184,0.6345465066170601,0.9566564745458709,1.3333349663231011,0.4420988724843666,0.7239184453443057,1.7959081512897521,0.6749127842070477,0.7331550988100906,0.9858133287167782,0.7677445559221476,0.706390964914021,1.1999504767064657,0.3130148964700673,1.9237920373913806,0.7734364259195686,0.7910085774336983,1.2018878592333555,0.5226827165287732,0.5549537123301465,0.6894413119551545,1.3601901290333818,0.7140841842422723,1.4540149268778189,0.9743333090157309,1.8122958531917328,2.338370349057239,0.7369361711477801,0.7868671612440341,0.9702785504215431,0.6998604793161428,0.4588144125132279,0.43278377093926107,0.8555829248202509,0.6453295581198497,0.7598493914040992,0.9081454108658885,2.3788273073199626,0.49034101560728,1.2240110422652772,1.5064474542620843,0.6748249881383986,1.4550937580030714,1.0927413022550048,1.2417231006809055,2.377205360890546,1.6190601233232924,0.9723956671919082,1.6735478197497728,0.580637772705551,2.1223491204403877,0.5163658820389709,0.7041634364094234,1.6760361803279424,0.7213349162866027,1.0074207032656581,1.0755454941494325,0.5054262256264753,1.1127864937916045,1.099857729478304,1.363413656955524,0.5216811832703285,0.6257053962889069,1.0097757914571748,0.5345427738785632,0.7560330811276146,0.7336767101946828,0.46189131772474334,2.1289050358154737,0.7025420681675681,0.6694197465336073,mild
94-2,0.5697316172626107,0.5634662462054749,0.4195673510630076,0.4661886297500466,0.8174047776245161,0.23694926928619447,0.5237663988325162,1.2035236668163782,0.4918020885702708,0.5109722761211736,0.6150325591749471,0.5494844735589491,0.440361901007352,0.7278580022988131,0.5904438543492251,1.2148649964573206,0.527861850564153,0.6056014913413935,0.8188452438060847,0.2654413281773383,0.5266029241830356,0.5015820905658911,0.9856478383199129,0.5712503039559412,0.8858024467039235,0.6968016477534893,1.1905210960582395,1.4949672548589596,0.48638742111972777,0.5305620297050182,0.5581289894878086,0.4501909463096331,0.2523788097974594,0.38439368585432554,0.56828654646604,0.34215867088341984,0.4497041246360331,0.42857143031330536,1.732352482820177,0.2803451205960116,0.7255035145955246,0.8918233926372761,0.7636395980190108,0.880598025639729,0.570890504807858,1.0355280881697215,1.7389581831989092,1.1537852911845905,0.6064234151486929,0.9034336310643785,0.39778148710859323,1.1047817883238762,0.3328916860826256,0.28841782713788555,1.1168310172553937,0.4935124229860696,0.49761394713663215,0.6623788032476706,0.3329222226174653,0.6487576260092628,0.7329742398734996,0.8477920546727755,0.2637663229794481,0.40064626928276686,0.4822152890417923,0.34290748135808674,0.46422253480421954,0.48156704817484286,0.7780929595554317,1.3776495161035873,0.4541363980692752,0.48522519933994784,mild
94-1,0.6113192346985847,0.5915444815886075,0.47353638050581126,0.5282179961863517,0.8491065530959643,0.27964666599873234,0.5388157423502936,1.3344880447686844,0.5360063806879758,0.5461280644391296,0.6702281858587524,0.5963725648407375,0.49296048168015505,0.7786137829741993,0.5747072428574008,1.2604240054931979,0.5564326673789072,0.6564893182827564,0.8594278357619664,0.2915271969449616,0.556080083830353,0.5330702539220751,1.0673896931875835,0.5848799828053534,0.9861508969018272,0.7527952491495477,1.2549641003112193,1.5826360108088984,0.5134446014710169,0.5551347562394268,0.6197865118619444,0.5126138518290091,0.2739923521191968,0.4201366208110497,0.6554740504019217,0.3706363994682026,0.49049462896847096,0.5262352405590341,1.786370221933992,0.2883905890690712,0.78112872098348,0.9829543363138219,0.8282275820477634,0.9337741947521627,0.5888530979109641,0.9939493381521536,1.8298605796576826,1.1933910880541008,0.654104429049759,0.9309216190627989,0.43448897250599106,1.128087613395103,0.3716387330849984,0.3529157145128261,1.167585420511909,0.5369794173751735,0.5416526636740758,0.6916576367021959,0.3685220674930687,0.758067363836468,0.778052127953634,0.9027253461367839,0.30744519064996023,0.42413914630177985,0.5434761927785473,0.38589894119353463,0.5107727194432005,0.5461087691074084,0.8087225191716434,1.456591798892149,0.4946371030783292,0.5192258383610956,mild
123-2,0.6797729073990519,1.1978447074769207,0.6589072053971301,0.9447531346568353,1.1058079380817476,0.3571250837609236,0.6483402784001343,1.7085100566261424,0.6931273798324235,0.7122602521529356,0.9966312495215949,0.7300276664142761,0.6092105469669548,1.143937039507547,0.6144073061686033,1.8490291062530768,0.7329338134410059,0.7802055510569895,1.4369208499492372,0.546890890713673,0.6282721389300949,0.844803943827107,1.3598011569124144,0.7361110119503368,1.2356784255581523,0.9134099270433045,1.6766269495084005,1.9658793318180703,0.709657953878266,0.7415640248763256,0.8348089648853412,0.6850538633602296,0.4220000665873254,0.6909688592474483,0.7905431693719033,0.5810925733846092,0.6430739044419457,0.5406050613244429,2.330846808893013,0.376626048391306,1.1563212236994358,1.0482219874158325,0.7587763793662725,1.2487253118058514,1.1281248435304747,1.5712529880956645,2.1870475554931397,1.4726406220909507,0.9356237015812762,1.4886311680155686,0.71929637557895,1.4642490289472176,0.5145381633429924,0.4407468756227519,1.1176623071757257,0.756263026094199,0.9015981572329858,1.148221717845166,0.48835776282482957,1.1648488813413092,1.0661456414497337,1.472633686595355,0.42656555019793024,0.5913845719975622,0.7727785738891891,0.48023181527080977,1.1978012684936892,0.6899680986326524,0.8297942282627261,1.8730186901477859,0.6208962075261679,0.6627355282523957,mild
58-1,0.4480547377755263,0.4738470128220313,0.5128175205043171,0.5575975168256625,0.4250842405723079,0.19560594223253303,0.38549495997620076,0.8315921982442721,0.5207921682362994,0.4343927836179576,0.6239973333361148,0.472821035842776,0.35892691321420617,0.5593380771439649,0.5831651871153903,1.1108401095458342,0.4387561018776811,0.7440073421640783,0.7467643064112385,0.24278648954897084,0.6558260311250249,0.5236417698898226,1.1036381487447666,0.47637369024386916,0.6627346181903568,0.5038248609589837,1.0480936340068996,1.4156201749186519,0.4980188010266728,0.3933193937507162,0.5636370671889304,0.42486359642285987,0.23959723145816356,0.5792587176326933,0.44928641371511807,0.22629148426299106,0.36783086901464335,0.4043708747848941,1.8146312361835486,0.19926271269224405,0.6877316341136893,0.6403471739666381,0.4798212226703208,0.6854321643209088,0.9243270199959217,1.0092866027561376,1.7007321220953746,0.9181250600128217,0.37812509012998896,0.827435559479703,0.39951710312554267,1.2954427316000745,0.4678570691878325,0.3788942840494797,0.8996630474542011,0.5323577164381788,0.4303817265393015,0.6271268616613764,0.34182578963357435,0.6886372847865103,0.6586148984403971,0.7999025406790395,0.18331079035750547,0.43299337478264044,0.8387265138586854,0.26940528369948047,0.3496424400410127,0.4486089879888188,0.9620404386262391,1.1205784047508995,0.40241917570316316,0.5060004378538047,mild
42-1,0.42200198161842073,0.4945109859937667,0.5215387472883611,0.3471912082565457,0.3933831566282828,0.1441340315401712,0.3479365772610339,0.9060002227156678,0.519096763304659,0.3694401340090297,0.4681269005428274,0.44391601430456157,0.3024628666586336,0.6071826592787588,0.5844372814017519,0.9869480823492711,0.3729413962622249,0.3763090097665056,0.5247966932106994,0.19056493950509243,0.606300720582719,0.4493584652932685,0.814634674665331,0.4424050531359697,0.6784768791461039,0.4326425276676374,1.0443003224826901,1.5428773986900477,0.4564610908778451,0.3517961394015968,0.40449422890083064,0.38513019351455974,0.19651823552888892,0.5032924442490485,0.44429333636355905,0.1411970170594112,0.3107033433799099,0.39578981572691163,1.7249741918776704,0.20111041295377446,0.5930697040909961,1.102496925613896,0.33927018192377334,0.8566744251945863,0.45244748046042027,0.7372899253741245,1.5306179422878055,0.875961423764941,0.29622426557348214,0.7266646412522213,0.35433431189391046,1.5308977725895683,0.441906826600777,0.3818244121159238,0.9712973544015485,0.46613871196371587,0.4057932089965987,0.4601770006735053,0.3019005613274295,0.48568678125705295,0.540595927591524,0.5426435375618852,0.13031359050335947,0.3816965001785385,0.5422368816408182,0.2233484222444841,0.34276784350878475,0.425392208001703,0.9167005776247706,1.2765202576782047,0.32701757611455934,0.47976751381736304,mild
42-2,0.8675671080896509,0.5320810155215837,0.7685306831812958,0.33763789791012605,0.47186370636632374,0.29884172741790704,0.5510119575564524,0.8237416788228902,0.8472502103072037,0.5170668857956721,0.6831504576512669,0.5794519343781604,0.47368381200877685,0.7301518341671849,0.9857888305952338,0.8430513161466425,0.566271847558663,0.4128198119482596,0.5915715097098251,0.2033226771997114,1.0251940865915712,1.0075200364807764,0.7753079895620105,0.6457119320328361,0.6781685172315967,0.5777054910630689,0.9503689756887265,1.378122663822602,0.6887085692482899,0.6589557156550505,0.43881619174967135,0.638860456347896,0.46359405386949526,1.5530200260645426,0.5862182990530179,0.23480979814034147,0.41251085258066067,0.3933527034510715,1.4027274073458702,0.22624593635607387,0.593476957340469,1.1317776900513343,0.6959699600871404,0.741824153678119,0.3961500168254062,0.8520334054265174,1.3988109643639384,0.7069880943411881,0.3071486908206958,0.5906521898964744,0.5947804368784905,1.3125968376380233,0.6260252784385816,0.7451072028724228,0.9253290167514936,1.0741309677546484,0.43499754660843715,0.5364680205625345,0.44296075864216183,0.5098630522097951,0.6424247581487231,0.4098750136577255,0.15124388508751796,0.5173403662118695,0.6012932823961004,0.36486163024184937,0.545542670128401,0.624489266204936,0.758889547200646,1.1140653289154383,0.474473666891753,0.6059598677778439,mild
128-1,0.5999544730360622,0.831179261383587,0.635960540554605,0.6935476429633948,1.294912316913106,0.41206640960749497,0.5716607632881529,1.3770170817311245,0.7367055614974439,0.5551298824955375,0.7511089628983804,0.6577574505368707,0.7604384333029778,0.8709775887005874,0.4658273502816051,1.391341557547432,0.6463259312436271,0.8431847313701368,0.9776020025483433,0.4248206530725733,0.6886790984117833,0.7794596229603773,0.897120902313085,0.6230616224047562,1.1839318283778397,0.8315966161341699,1.4039580953910993,1.8716659990194837,0.6355692706220569,0.6364149132679167,0.7041049045435651,0.5706395096683571,0.39854719206311967,0.8154503527995308,0.6644547315338742,0.5839455376680764,0.6503919786026721,0.5934439547667806,1.7749168626444056,0.5043963907497941,0.9516915792824036,0.9702544434504338,0.5975524100568751,1.0855579132793312,0.8101999660502768,0.9370479424137618,1.997708246708285,1.2419180811915673,0.9066703618520189,1.3023663664810428,0.6245683850759026,1.4689186385716255,0.5822751516507343,0.6207632568287211,1.0233844296227872,0.7719627610502885,0.6256811438282421,0.8752545957327431,0.3972524340529659,1.0988621039810893,0.7963248900873187,0.806117652075859,0.4531234349887755,0.5872174697299088,0.7660038886829084,0.5472074680114829,0.6458212768598202,0.6845434731179801,0.7280625833442792,1.6492152525083177,0.595730407945364,0.5812923746597061,mild
129-1,0.6220538906270119,0.8313033366752816,0.6317258668337323,0.6512192096169835,1.3232869863219865,0.41826841752477845,0.5996462427217301,1.3871454923899154,0.7548217613734715,0.6157524026416773,0.8098514530602579,0.6819518730156804,0.797174880660025,0.857174878058331,0.5358085254666037,1.4460133547429628,0.6539501202896865,0.7876889554979971,0.9826963568506965,0.42278759756431245,0.6816435823115721,0.7920400261144193,1.0139131487320852,0.6539125917190838,1.009758034927905,0.8753764207794397,1.3173130414326024,1.7458378549600995,0.6644022065440848,0.6641817329664841,0.6819560982907861,0.5882678974180161,0.4111653137227953,0.8198893341379895,0.7200465345316586,0.6194415097708936,0.6902485120942031,0.6928151967035878,1.9721553880128575,0.5409364048559092,0.9160093806702738,1.0107878475347687,0.5911537843509013,1.0500157603172997,0.7738823130427548,1.0318943605187625,1.9236550894670774,1.3350439261002274,0.8985890793693514,1.3974467823771395,0.6461536435196353,1.4608331619879558,0.6599745866497339,0.6252562563048188,1.1212863863391993,0.8047302339136623,0.70590639878283,0.8255294826404256,0.40583376820407013,0.9648126136647204,0.9030641727134784,1.1295401339576225,0.45311363116213976,0.6420543263220774,0.7075543997796517,0.48112322631029797,0.694745155027073,0.8156754389365463,0.7643724674627206,1.5520693248582071,0.5752388966468746,0.6301727268266042,mild
97-2,0.5692695891891606,0.606148712138839,0.43768397582432506,0.4574205832275393,0.8132900568938195,0.2506115797224109,0.5051440214659958,1.2179536498219379,0.5192503575985821,0.5276289807790528,0.582592388796676,0.5701287908977387,0.46414144778700467,0.6377949154774287,0.5852970531438104,1.2773608495199074,0.5218040481451138,0.6878914528619144,0.814063512513859,0.25383011450111753,0.49423168714462395,0.5077373585258668,0.7866296144395111,0.5659590502017096,0.8513729141832835,0.6830733818386405,1.2086373556279442,1.5075818855966416,0.4671597329305083,0.5423209213190031,0.46874909582853563,0.4697291772109156,0.24976207072679837,0.3866812557184594,0.5874024320509762,0.3546370102102179,0.4329087255414882,0.47040610016620793,1.7293472281180329,0.24083509118322136,0.7341983109770353,0.8076183721642735,0.7952257027467906,0.8284233320086862,0.6275002659463451,0.8981620437188631,1.8669830827527616,1.1306613470224078,0.5842452990016982,0.9003457044062584,0.41565185146466893,1.2500257718386647,0.33683623137553376,0.2957373668016052,0.8493445136552759,0.49680179127659346,0.5925594905098229,0.8224747204062923,0.32994798816652743,0.7612222244715054,0.6696248409331275,0.8896280183268136,0.27155691934335763,0.40331769763570746,0.6124511671267525,0.35886658361178164,0.4888206167511007,0.494488675933156,0.7928103968615092,1.3546517793292838,0.45858928896412593,0.4909441405098634,mild
40-2,0.08248389381142465,0.12005752766170272,0.12250151842173848,0.14015340380427468,0.19748232070598326,0.1164744593497217,0.060834411346437814,0.18541101687661393,0.10664409996089891,0.059304064241883725,0.07016959857915753,0.08019656710510452,0.06251428219300444,0.1289818093649146,0.18907288259190366,0.32072030776713,0.06213566007456061,0.18214152538855807,0.12634573246169792,0.07754154813114056,0.09360432952919034,0.08442002487418356,0.23669817652247777,0.07983485445327385,0.2912316126202252,0.11122692332472575,0.281015518590559,0.36945606035740974,0.12690807567816786,0.06476460343277633,0.13858877209431364,0.061309980141059935,0.06336814005560909,0.12094521127838473,0.08833571544559088,0.06243810043251926,0.07764019404810485,0.10265030137864213,0.6401604065573676,0.07187971484649947,0.2257890915597768,0.13826235805221193,0.10176092784933628,0.18994964091298802,0.17920980885477722,0.23837353323359853,0.6081758363416085,0.2398845571076775,0.11982899325200193,0.24570567889848594,0.10354452204390009,0.2193198225312769,0.06952722446279225,0.05493699218787947,0.2006190110090297,0.08708110778993115,0.09005897006725969,0.10642646989429339,0.08006952198315632,0.1845376102478502,0.13399676091517987,0.22051959781523517,0.10326345312797729,0.07176043228113273,0.12670772473281,0.06806449085875428,0.06428044839125137,0.06337719464496554,0.09593531853858195,0.2856553844837922,0.07790800910813667,0.06871994172256243,mild
