,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD32,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,group
92-2,0.5373943234008839,0.5448953510886159,0.4129323105128927,0.6894672851716038,0.9566472637414258,0.8122496191406844,1.2543781062413533,0.5067901304995965,0.5125113677054786,0.6362102973505382,1.8931408765254998,0.4740455678680543,0.506203190878265,0.6080245377529655,0.9629603349039473,0.4622952039458184,0.3535207020578674,0.9084441323427038,1.264801887566992,0.4801119694745251,0.44697784885104164,0.5779220948428897,0.4288528110571469,0.47819923224414623,0.7921786521370113,0.4580552550036909,0.5088723016593821,0.33821399007511077,0.3781702351075412,0.964696613543511,0.5476372173239685,1.177193152453197,0.3004703255358918,0.808362433367566,0.7648167860027345,0.3100850828974792,0.23167931716284476,0.6992334356712725,1.389422445975906,0.6294020013768521,0.6936496453458636,0.5671079562445701,0.5092214381360695,0.3912477318336763,0.7836875978282591,1.3949138396925809,1.0627836389625218,0.41213851452135414,0.5154719142691759,0.49149981108464375,0.49457064932408773,0.5021095505197202,0.36179370478784745,1.8985124450750004,0.5555941356552561,0.5528976465789919,0.8754140257439466,0.3140891018306817,0.6145598510474781,0.5493934367753255,0.37755890246137236,0.7992840743500017,0.511397178378628,0.4860758601027044,0.7842965991676276,0.6244800065465561,0.6527591302228485,mild
93-2,0.5369076408647608,0.5707867322668442,0.38998697249457387,0.682355550955445,0.9451768915351619,0.7127420929738995,1.2958466702398517,0.503303049614428,0.5439167675205544,0.5699539112418752,1.54124606293457,0.43939365947562564,0.5097640602893001,0.5723749297458639,0.7185662370933215,0.5134618832302813,0.5167373443608755,1.005248510863094,1.2764902685605026,0.48033843301175155,0.46805972165950704,0.5704051047384884,0.4330262893999891,0.4825555423281252,0.7748203441541313,0.47005601633462446,0.5477341179679304,0.39481872195059114,0.3891734582339329,1.3250871214662134,0.5720638063960262,0.9864061402325346,0.31453205023537073,0.8250956519587067,1.0433689790208953,0.4456226007011719,0.2637886909799465,0.5915132660671965,1.391334025163793,0.5978161895668236,0.7137215243854402,0.5904568763697114,0.6406034121407618,0.47277686911974404,0.8398121210976355,1.7173253160872062,1.3465422062457837,0.4070559183531782,0.863386552039626,0.3672957926025969,0.4691818401132257,0.5445785892365905,0.35577189494337635,1.6931475893433958,0.5774353073351434,0.5824312155476713,0.9043902784803929,0.3606466861273269,0.5857778059350864,0.43441863947438114,0.5431922994025297,0.7913417442436657,0.5738257506413355,0.43540771386257254,0.7399940861416197,0.7072444301363082,0.6205452046910199,mild
101-1,0.5511286094596811,0.5538417725435567,0.3838518281748439,0.6687689866467182,0.9443287997736347,0.7795722482422934,1.409395862337623,0.5122098079764892,0.5360845428716171,0.7243230026969735,1.8033178582701768,0.44782769897161817,0.5095531815615473,0.5740721830418944,0.8613372798540466,0.4950203682310293,0.41790301646332956,1.0035402498201331,1.2548129518078064,0.4919783251308029,0.4666134443910463,0.5834179364037327,0.4242833450248492,0.5425865787362227,0.7573345413098327,0.4530449293793205,0.46389128846053534,0.27797620929267247,0.3981203783011783,1.1966308621466057,0.5983978350154352,1.2087166683598525,0.31104802113405283,0.7388537790126014,1.2655052080817535,0.395940782650045,0.27765651254279256,0.5933170149609097,1.387068085030784,0.6185572249952079,0.6555012287487474,0.6894363266824055,0.5986690072590329,0.48161763349965026,0.7859594946916174,1.9245525580681797,1.0880327574396025,0.42555602440854845,0.8565647456405252,0.2937541657992192,0.5043952374523366,0.5036978430782822,0.366060366603223,1.5402776843276245,0.5761035838595666,0.5528823933580593,0.9023474418185587,0.29907945858017465,0.5447741886383578,0.445028845534683,0.516527045902754,0.768243867714126,0.5896165966197999,0.46752722487637544,0.7685055047123769,0.656277339046103,0.49948007787297943,mild
94-1,0.5610326465619778,0.5335348175968538,0.3393758907623484,0.6065351294485111,0.9375564204915865,0.7547118324864058,1.3166042428249491,0.5265289134364687,0.5638450500359743,0.6619701015963382,1.7156512319200274,0.47123283356935225,0.5102179056126358,0.5757371069753524,0.7389077168785444,0.506350944296243,0.4145906341284572,0.8644837672443244,1.2768514217198448,0.456381215779766,0.44980089793065403,0.5581085614051848,0.4679486137429162,0.5161394452368715,0.7924260553903337,0.4576055327430024,0.4086453799243568,0.26055282086450215,0.37764414053098744,1.6587920998710928,0.5735770498442947,1.173062461876358,0.3188258784451874,0.74875857154878,1.4984537089282597,0.38494651763588705,0.2576206349060036,0.528105801062669,1.348084929490077,0.6032376891133117,0.604940962192559,0.5613108391106822,0.5525637596224207,0.41938403647849304,0.8160133486949697,1.7741605056427785,0.9641779519023008,0.3998249420683963,0.9527776470763002,0.2925347247861786,0.5054697819163886,0.502387643237778,0.3859431946860205,1.4435693361860074,0.5486273619100176,0.5649804732896901,0.843483738735986,0.31477249118905665,0.6014014634761176,0.44607548547965015,0.40314377367383974,0.5016178718372476,0.5993267522729734,0.4711673155177204,0.7974558191041421,0.6086659325088004,0.6035042925581613,mild
97-2,0.5600472100133012,0.5551955199857708,0.3963999783675423,0.5590378005004841,0.9617012605586857,0.6945940617165174,1.3043560357467883,0.5340327073970467,0.5616743066347956,0.6277644337783475,1.9257360628121942,0.4351783678406829,0.5177531111007925,0.563864765955385,0.5339150159393687,0.5056647452822842,0.39720582101329943,0.8634987036181808,1.15262020843243,0.549763072639662,0.4305514107473627,0.5851892802727802,0.47475705615828984,0.4940702201651633,0.7062689927314608,0.48127075040210504,0.4651132390678133,0.24566586928563064,0.41806983389084923,1.5508357029829165,0.5863774917430253,1.2071012339216878,0.2759479674544949,0.6190463560004705,1.0039196754402067,0.2666931280297326,0.20209850567320045,0.5761671913564549,1.2825733445370155,0.5891916529449654,0.6638799125740199,0.6985211400788316,0.4954054876790981,0.3499567236862394,0.7952106217046689,1.7684510507699023,1.1335521072158932,0.44168014031604097,1.014665495959901,0.35169393268982085,0.46842047180649765,0.49361857878844373,0.31177814249695585,1.4312096225829163,0.519717734744149,0.5591449396482304,0.9140331584815575,0.2655598940487747,0.6917291709567946,0.44972220943852526,0.48912975382807494,0.8662287232004814,0.5868997168364327,0.527153718868018,0.7756384032262238,0.6013103216177441,0.7189404048181212,mild
97-1,0.5739285804582924,0.5258813386973943,0.3897877678563474,0.5438180206046765,0.9655728548046727,0.6140545450833185,1.4048447235791592,0.5414856821944559,0.552518472763178,0.6673300815125244,1.8439185786654677,0.4502260923901972,0.48484608990434863,0.5752588712712644,0.5196652361605416,0.5117893402367463,0.37460818019417574,0.8750862793300639,1.208805682370948,0.5011791310444421,0.3896646402582936,0.5810729436682712,0.5011254893213037,0.5303902780447958,0.7332368391431533,0.49974197259101855,0.5107471155428593,0.25282156292748414,0.3927126885827706,1.7025907762291348,0.5530487863838147,1.2504546383950608,0.30753442369211,0.5806136224855603,1.0960061927180482,0.28850791639197826,0.20956006939581834,0.5634877834020716,1.392498638745987,0.5966656553772239,0.6665986388186991,0.779780671359009,0.4649605689569462,0.3230086419482095,0.8974803524453535,1.713709028042716,1.0483915664476788,0.40510055182787763,0.9694148815644384,0.3406544725507998,0.48966872845037657,0.5255498586667613,0.3618695936646557,1.7129016690791399,0.5378487670653512,0.5874816143143416,0.8989159625216118,0.31100517311538783,0.6903958322438393,0.387743633289148,0.4418857546926111,0.9205847509028149,0.5728301352229079,0.4518180089116316,0.772648488808696,0.5733396479063121,0.6352919949844426,mild
100-2,0.5630262962975456,0.5642174745436463,0.4091830701111663,0.595901691467637,0.8978604940088063,0.7171819912650418,1.0209060545530242,0.5165518556575134,0.5140566275387521,0.9107720098014893,1.8412406642708667,0.4585656129715617,0.4912029516017264,0.6226851085195775,0.7768105975521669,0.4932168709438183,0.3435132977286124,0.9397395731473368,1.2550143210215179,0.4644478479348633,0.4401039976691916,0.5788831784692706,0.46833676243492034,0.5139931852702602,0.2665522491467563,0.4144487624009646,0.5377770496738594,0.27125635184972957,0.40081431587017874,0.7630699092151674,0.5372164958087635,0.7238340162851883,0.2694563511642142,0.657621909915715,0.7834153804608915,0.35060965762516005,0.23371348965244998,0.6238536115417221,1.4780156250249912,0.5600445458898722,0.7781260162609092,0.4538691336817355,0.5285129103751935,0.4977609724448844,0.708408943862136,1.2033463976067367,1.500736980695411,0.46075864041896897,0.6289651584040629,0.33678694909683876,0.4676879952639829,0.44664647715193345,0.3542367442491963,1.51492847042336,0.6380919912193238,0.583313252093872,0.9235393999132852,0.2874214472813678,0.7594495875715255,0.4263616384333243,0.5959294729983045,0.6810455749963423,0.5464726759677317,0.44730921883988023,0.7536801290179348,0.6074405166613379,0.5790863377281866,mild
100-1,0.6577834326382336,0.7163004745079041,0.4924233177041646,0.7446329934083209,0.9952976625498781,0.8669440103092256,1.1417684246310633,0.5587086196981755,0.5846390283698357,1.1017444863036212,1.795651017380976,0.5188978833654446,0.5867409578254611,0.6269615253982525,0.946195176782779,0.581503449200417,0.45242954000821656,1.0824942863591411,1.3294493049943266,0.5700509497715704,0.4843838426470927,0.6110684508892619,0.49905670817468917,0.5874062722083743,0.4636752848283698,0.4912056715379531,0.6099819836678769,0.3748191373489389,0.4433556118176,0.8651914069489793,0.6054037879518627,0.8120305007193838,0.41136435998956966,0.762195042052666,0.8941184690456631,0.4833683455565585,0.35657503525562784,0.7429528461245843,1.609919385637951,0.7147323342563453,0.8445219725178911,0.6124663561666848,0.6782714014580824,0.6229145836967875,0.8096967077096773,1.3784130673593298,1.585277186777017,0.5217545207556467,0.6433593930396267,0.37302438436340346,0.5761691774469311,0.547153651946475,0.40692599101780125,1.6196646729982713,0.7421901684451002,0.6823720187898017,0.9944838197192579,0.43005807066214374,0.7361682662125338,0.508637086451283,0.6470536295308856,0.8415019343717044,0.5838743040143151,0.5494239183294811,0.8391870703715509,0.7227673931109971,0.6655239905343001,mild
101-2,0.5981281383557188,0.5938270697092631,0.3672904249644345,0.5589985390575524,0.9206344241813385,0.7287908389166187,1.3452145589183893,0.47513663375269166,0.5565048258531153,0.603510307488022,1.6670425766708923,0.4584349520605341,0.5145689683090416,0.600731049042764,0.8339763153656392,0.45444007375789564,0.5026740571295919,0.9691815397824561,1.2452838871495353,0.4458551820083825,0.3970232543514556,0.5735101152639487,0.4546965511715053,0.43867318361546104,0.614787986411445,0.41236582499392566,0.42396436384446834,0.2782035541542219,0.38085997732297744,1.3788352360618015,0.5359339363830634,1.1385203350744646,0.241503495246052,0.730476808753159,1.0590905203572327,0.3391555099748629,0.2018243183777628,0.551682436838977,1.3538938797685993,0.5403497020471025,0.6632574498709696,0.7804847688004506,0.5157040654096232,0.4782631136332779,0.8445628813931411,2.1393365184058837,0.9840424586735381,0.40164307418043893,0.9536901174793414,0.2028566202892977,0.4414911208649973,0.45174800808132376,0.27315087389035636,1.7303119834993974,0.45388390285699537,0.6489088868939675,0.8292766147792512,0.3222930557309337,0.5554125402461324,0.4680216475217651,0.4690825508814169,0.6050010447271799,0.5477853125084755,0.481463576774873,0.7804876717103781,0.6154044253157258,0.4890961353715056,mild
81-1,1.1636823793466158,0.36697751462892153,0.6396257157237867,0.7487030328548253,0.5142412773768291,0.8092878458173534,1.2503725711884037,0.7834886635394749,0.717620084325792,0.6744981177241252,2.0541311188823417,0.4831937010584724,0.5891143833166645,0.7993066986229685,0.8257124198680039,0.6124926748620997,0.5483642656629069,1.0924567454701075,1.508586693605675,0.8293884162981008,0.592533417759657,0.9564362266289471,0.9273122996122711,0.6869512652334016,0.5010303829927039,0.6267642379067574,0.6020382618321007,0.1962985045204181,0.6397208303334405,1.062097485580084,0.6964602276714424,0.8185741891964597,0.19491605520330132,0.6779646093193417,0.9749441802793932,0.47121293231324185,0.16830579528533607,0.7212571639290891,1.55610392065102,0.7008876214051419,0.7054104953274455,0.6130525705594422,0.5728909016022374,0.6069792984432961,0.4949820581497682,1.5034128537685463,1.1298237819748587,0.7713673612963922,0.8021759791918115,0.40520904522619416,0.6622953132410068,0.47231006910338186,0.40080179113423725,1.3845723136963484,0.47006322784630855,0.6943626638509195,1.0915922823302406,0.18877616562766902,0.7877796387679237,0.493325736685691,0.5446191336988543,0.845303020302403,0.6911426645101698,0.5047041012830163,0.8537759453816799,0.7612318959132222,0.718709631845491,mild
102-2,0.4794202455135593,0.5884306159093524,0.46143784894867695,0.6577047239383897,0.9625210098324386,0.47244153574463704,1.357304029698352,0.5530262128466672,0.5469484560800303,0.9275067903539034,1.8893421850767222,0.4669776295843458,0.5544340264630442,0.6383333760263625,0.6793544024039149,0.4966941697510375,0.4355617341439448,1.0021840763337124,1.638305402991292,0.4973367558841552,0.4972771008719847,0.5331708549173556,0.4448595773779416,0.5575673697411209,0.677553237570907,0.4142795137772272,0.5705657826358996,0.28605965936133537,0.42456119013815014,1.247506085725436,0.5809092976141752,1.306129034887917,0.3092550210542933,0.7667337529626606,1.0072092559472652,0.37381163677345963,0.18405830106893437,0.6244223257254591,1.3645888405165587,0.5889842243789889,0.6563693216681652,0.778959294985809,0.5600374913984805,0.4821770899070191,0.8010484043788886,1.5308307026490788,1.0857082729731091,0.40955882478815425,1.035851082832415,0.5091765609623201,0.4747429144262924,0.4509567752694544,0.320801626780605,1.30519481442918,0.5860164818392041,0.6217293233762148,0.9462720525720094,0.3169869141486142,0.698449450595219,0.3708156779015704,0.4569572713299311,0.7795902344690603,0.5048765475994428,0.4687679629259329,0.7804543510508342,0.634418474730373,0.749587646507474,mild
102-1,0.5913977917892359,0.5911395683245212,0.42895365117428463,0.6270403110241439,1.01551606788281,0.6191478212325187,1.4163681780209199,0.5842371488969994,0.5642131577548465,0.8714244033114645,1.8702136139672432,0.5345699625240095,0.564173573696985,0.6262065502035054,0.6185693629619526,0.6020611983672841,0.5106273533471591,0.9497170700261449,1.4154034934662238,0.514593602719073,0.4834015358311497,0.6275836942879114,0.49297797205841615,0.5944021542729208,0.6599035335755898,0.48138264199632064,0.4968953859539052,0.3939788180693265,0.4194631896849725,1.5501168582786822,0.6463042247373038,1.2811768278392017,0.37951582128839173,0.8282924363590489,1.1215249500727011,0.3765451234797382,0.3629680973841639,0.6110611081753629,1.4196219826185947,0.6560977847154625,0.6775755847694667,0.9320757103044963,0.5643814262579451,0.5117756478692179,0.9197107340663316,1.5840016338943614,1.1249289447243356,0.4602574255247781,1.159134707677418,0.40444132999579624,0.5677651596857337,0.5613328619483543,0.4220290979475286,1.3339640061474605,0.6079195597172798,0.6051949808410829,0.8687465036603,0.4051160846074691,0.6839424494404377,0.5144778295766468,0.4445948568959554,0.7538478569615543,0.6035145491809203,0.5419242014549621,0.8042050514178685,0.6405498670895661,0.6666133900943491,mild
94-2,0.5215905916260319,0.5326889175460015,0.3562368233754268,0.5404080657448714,0.9240255896717373,0.7069457773376818,1.3365898293695084,0.4778391773221991,0.5505716424932323,0.5830423156720148,1.7364367786538955,0.41820273374555056,0.49280944297743273,0.5833415080332108,0.6290391477519102,0.45443086696518814,0.4410047055722303,0.9217765466554677,1.294181310112102,0.5394959195355645,0.415827485863211,0.562064177117625,0.4270582188325547,0.4747705128821713,0.7932091262754718,0.44338396891714466,0.5328930971142717,0.3396821518539264,0.4066025198482333,1.5529979986863816,0.5271976424990907,1.06347418860142,0.3587791890096077,0.6717872468319934,1.1593731230068354,0.25763360559105375,0.29886249073000776,0.5085823767258669,1.434902771496219,0.5935654452167559,0.6394638575772956,0.5722762922729207,0.45406958446009066,0.4043078430733708,0.8572145563027832,1.860051643585904,0.9843238701829027,0.43180023142424434,0.8250381486785855,0.30962137933073225,0.4961540536125626,0.46051239820485235,0.3605885303118878,1.5700603807447648,0.47702318843429287,0.5364939087007286,0.8459157780397047,0.3619398396988008,0.6867446180803994,0.4732062673150512,0.42402493481353826,0.43337256545529973,0.5349355819348312,0.46211127920196704,0.8076683123177734,0.5557128493257404,0.6047592433140605,mild
